,paper_doi,pagerank
1986,10.1109/TDMR.2010.2069561,0.9526393173271006
1987,10.1109/ICICTA.2010.73,0.9526393173271006
1988,10.1109/JSTQE.2011.2114873,0.9526393173271006
1989,10.1109/TPAMI.2010.230,0.9526393173271006
1990,10.1109/JLT.2006.885252,0.9526393173271006
1991,10.1109/TIE.2009.2029592,0.9526393173271006
1992,10.1109/LRA.2022.3155195,0.9526393173271006
1993,10.1109/JSEN.2022.3156286,0.9526393173271006
1994,10.1109/ACCESS.2020.2976641,0.9526393173271006
1995,10.1109/RAST.2009.5158286,0.9526393173271006
1996,10.1109/PECON.2006.346685,0.9526393173271006
1997,10.1109/MAP.2007.370983,0.9526393173271006
1998,10.1109/JBHI.2020.2993072,0.9526393173271006
1999,10.1109/INFOP.2015.7489492,0.9526393173271006
2000,10.1109/IEMBS.2006.260137,0.9526393173271006
2001,10.1109/JESTPE.2022.3159665,0.9526393173271006
2002,10.1109/TAP.2007.915412,0.9526393173271006
2003,10.1109/TPDS.2007.1070,0.9526393173271006
2004,10.1109/LED.2019.2903641,0.9526393173271006
2005,10.1109/MWSYM.2007.380573,0.9526393173271006
2006,10.1109/ICSMC.2007.4413776,0.9526393173271006
2007,10.1109/SURV.2012.110112.00200,0.9526393173271006
2008,10.1109/ACC.2006.1656502,0.9526393173271006
2009,10.1109/TVLSI.2016.2643639,0.9526393173271006
2010,10.1109/COMST.2016.2619982,0.9526393173271006
2011,10.1109/INMIC.2008.4777714,0.9526393173271006
2012,10.1109/TCOMM.2018.2857461,0.9526393173271006
2013,10.1109/TMECH.2007.897262,0.9526393173271006
2014,10.1109/TIE.2009.2014305,0.9526393173271006
2015,10.1109/ICMTMA54903.2022.00101,0.9526393173271006
2016,10.1109/TIM.2016.2642758,0.9526393173271006
2017,10.1109/TPWRS.2008.2009477,0.9526393173271006
2018,10.1109/ACCESS.2018.2812756,0.9526393173271006
2019,10.1109/TCOMM.2013.13.120855,0.9526393173271006
2020,10.1109/TNSRE.2017.2721116,0.9526393173271006
2021,10.1109/28.913731,0.9526393173271006
2022,10.1109/TAP.2017.2710215,0.9526393173271006
2023,10.1109/ACCESS.2019.2918274,0.9526393173271006
2024,10.1109/JLT.2007.906822,0.9526393173271006
2025,10.1109/MWSYM.2010.5517785,0.9526393173271006
2026,10.1109/CICC.2010.5617586,0.9526393173271006
2027,10.1109/TCST.2007.894638,0.9526393173271006
2028,10.1109/JSAC.2018.2804239,0.9526393173271006
2029,10.1109/JBHI.2022.3159031,0.9526393173271006
2030,10.1109/TIE.2007.905966,0.9526393173271006
2031,10.1109/ICOM.2011.5937116,0.9526393173271006
2032,10.1109/TSG.2013.2288976,0.9526393173271006
2033,10.1109/TSP.2011.2105479,0.9526393173271006
2034,10.1109/TIP.2018.2821921,0.9526393173271006
2035,10.1109/REEPE53907.2022.9731467,0.9526393173271006
2036,10.1109/TPAMI.2016.2572693,0.9526393173271006
2037,10.1109/IRS.2016.7497351,0.9526393173271006
2038,10.1109/TIM.2022.3161705,0.9526393173271006
2039,10.1109/TEC.2009.2016137,0.9526393173271006
2040,10.1109/TNS.2022.3154970,0.9526393173271006
2041,10.1109/TMAG.2009.2015942,0.9526393173271006
2042,10.1109/PES.2006.1709340,0.9526393173271006
2043,10.1109/TIE.2018.2864702,0.9526393173271006
2044,10.1109/TSG.2011.2163091,0.9526393173271006
2045,10.1109/TPWRD.2010.2063718,0.9526393173271006
2046,10.1109/JLT.2012.2236642,0.9526393173271006
2047,10.1109/CCWC54503.2022.9720877,0.9526393173271006
2048,10.1109/TPEL.2017.2707581,0.9526393173271006
2049,10.1109/ICMTMA54903.2022.00191,0.9526393173271006
2050,10.1109/TSP.2012.2202652,0.9526393173271006
2051,10.1109/ACCESS.2017.2729599,0.9526393173271006
2052,10.1109/TIA.2017.2775179,0.9526393173271006
2053,10.1109/TIP.2011.2171697,0.9526393173271006
2054,10.1109/JPROC.2005.851491,0.9526393173271006
2055,10.1109/ISBI.2007.357020,0.9526393173271006
2056,10.1109/JSSC.2012.2217874,0.9526393173271006
2057,10.1109/TITB.2010.2040085,0.9526393173271006
2058,10.1109/TCSVT.2004.841653,0.9526393173271006
2059,10.1109/TBME.2016.2619333,0.9526393173271006
2060,10.1109/DCABES.2017.43,0.9526393173271006
2061,10.1109/MCOM.2011.5936160,0.9526393173271006
2062,10.1109/COMST.2016.2548426,0.9526393173271006
2063,10.1109/MCOM.2018.1700707,0.9526393173271006
2064,10.1109/TPAMI.2005.209,0.9526393173271006
2065,10.1109/TVT.2007.896969,0.9526393173271006
2066,10.1109/TIFS.2010.2078506,0.9526393173271006
2067,10.1109/LMWC.2005.847715,0.9526393173271006
2068,10.1109/ACCESS.2020.2994762,0.9526393173271006
2069,10.1109/CSCS.2013.58,0.9526393173271006
2070,10.1109/TPWRS.2018.2794067,0.9526393173271006
2071,10.1109/TMAG.2009.2024639,0.9526393173271006
2072,10.1109/TPEL.2007.900527,0.9526393173271006
2073,10.1109/TIE.2007.894763,0.9526393173271006
2074,10.1109/TITS.2013.2266339,0.9526393173271006
2075,10.1109/TIP.2006.881969,0.9526393173271006
2076,10.1109/MVT.2018.2867640,0.9526393173271006
2077,10.1109/TCOMM.2012.081512.110872,0.9526393173271006
2078,10.1109/TMI.2006.871418,0.9526393173271006
2079,10.1109/ACCESS.2019.2955446,0.9526393173271006
2080,10.1109/MNET.2018.1700175,0.9526393173271006
2081,10.1109/JSSC.2018.2878812,0.9526393173271006
2082,10.1109/TIA.2005.847303,0.9526393173271006
2083,10.1109/JBHI.2013.2263198,0.9526393173271006
2084,10.1109/pesc.2006.1712097,0.9526393173271006
2085,10.1109/TTS.2020.2974991,0.9526393173271006
2086,10.1109/LMWC.2016.2586077,0.9526393173271006
2087,10.1109/NCC.2011.5734733,0.9526393173271006
2088,10.1109/ACCESS.2022.3155695,0.9526393173271006
2089,10.1109/IEMBS.2007.4352965,0.9526393173271006
2090,10.1109/LCOMM.2018.2844243,0.9526393173271006
2091,10.1109/ICNP.2010.5762779,0.9526393173271006
2092,10.1109/TPWRS.2010.2091515,0.9526393173271006
2093,10.1109/TUFFC.2007.341,0.9526393173271006
2094,10.1109/TSG.2013.2264921,0.9526393173271006
2095,10.1109/ICSSIT53264.2022.9716434,0.9526393173271006
2096,10.1109/CCWC54503.2022.9720761,0.9526393173271006
2097,10.1109/INDCON.2010.5712657,0.9526393173271006
2098,10.1109/ASET53988.2022.9735038,0.9526393173271006
2099,10.1109/LAWP.2017.2672538,0.9526393173271006
2100,10.1109/MSP.2009.933370,0.9526393173271006
2101,10.1109/PEITS.2008.124,0.9526393173271006
2102,10.1109/ICDS.2010.48,0.9526393173271006
2103,10.1109/MAP.2014.6821791,0.9526393173271006
2104,10.1109/TSG.2016.2518084,0.9526393173271006
2105,10.1109/LRA.2020.3016929,0.9526393173271006
2106,10.1109/APUSNCURSINRSM.2019.8888989,0.9526393173271006
2107,10.1109/ASET53988.2022.9734878,0.9526393173271006
2108,10.1109/TUFFC.2004.1295425,0.9526393173271006
2109,10.1109/ICRA.2017.7989236,0.9526393173271006
2110,10.1109/REEPE53907.2022.9731410,0.9526393173271006
2111,10.1109/28.568021,0.9526393173271006
2112,10.1109/TIE.2012.2188255,0.9526393173271006
2113,10.1109/TAES.2010.5461658,0.9526393173271006
2114,10.1109/UPEC.2007.4469050,0.9526393173271006
2115,10.1109/ICELMACH.2010.5607739,0.9526393173271006
2116,10.1109/ACCESS.2022.3157714,0.9526393173271006
2117,10.1109/ISSCC.2009.4977386,0.9526393173271006
2118,10.1109/VETECF.2008.151,0.9526393173271006
2119,10.1109/ISCAS.2007.378400,0.9526393173271006
2120,10.1109/TCAD.2017.2729466,0.9526393173271006
2121,10.1109/TIFS.2017.2656823,0.9526393173271006
2122,10.1109/ICCES.2009.5383308,0.9526393173271006
2123,10.1109/ISSCC42614.2022.9731567,0.9526393173271006
2124,10.1109/LGRS.2022.3157734,0.9526393173271006
2125,10.1109/TAP.2018.2829816,0.9526393173271006
2126,10.1109/TVLSI.2016.2606658,0.9526393173271006
2127,10.1109/TPEL.2010.2089471,0.9526393173271006
2128,10.1109/MS.2011.153,0.9526393173271006
2129,10.1109/ICSSIT53264.2022.9716551,0.9526393173271006
2130,10.1109/COMST.2016.2630047,0.9526393173271006
2131,10.1109/TSE.2016.2630689,0.9526393173271006
2132,10.1109/EIT.2008.4554341,0.9526393173271006
2133,10.1109/COMST.2017.2671454,0.9526393173271006
2134,10.1109/TNSRE.2010.2053387,0.9526393173271006
2135,10.1109/TIE.2013.2272271,0.9526393173271006
2136,10.1109/TSM.2004.836657,0.9526393173271006
2137,10.1109/FOCS52979.2021.00072,0.9526393173271006
2138,10.1109/TNB.2005.850478,0.9526393173271006
2139,10.1109/41.720325,0.9526393173271006
2140,10.1109/JSEN.2017.2665680,0.9526393173271006
2141,10.1109/TIFS.2013.2264462,0.9526393173271006
2142,10.1109/TUFFC.2009.1128,0.9526393173271006
2143,10.1109/TAP.2017.2759962,0.9526393173271006
2144,10.1109/ACCESS.2022.3158621,0.9526393173271006
2145,10.1109/WF-IoT.2018.8355234,0.9526393173271006
2146,10.1109/TVLSI.2012.2217766,0.9526393173271006
2147,10.1109/TDSC.2022.3155323,0.9526393173271006
2148,10.1109/SECUREWARE.2007.4385303,0.9526393173271006
2149,10.1109/TCPMT.2022.3157672,0.9526393173271006
2150,10.1109/VLSIC.2014.6858380,0.9526393173271006
2151,10.1109/TBME.2009.2038667,0.9526393173271006
2152,10.1109/WCL.2012.031912.110278,0.9526393173271006
2153,10.1109/TMM.2005.854472,0.9526393173271006
2154,10.1109/TWC.2019.2896999,0.9526393173271006
2155,10.1109/TCOMM.2013.090513.120848,0.9526393173271006
2156,10.1109/TPEL.2011.2176753,0.9526393173271006
2157,10.1109/JSSC.2012.2185555,0.9526393173271006
2158,10.1109/JSSC.2006.881015,0.9526393173271006
2159,10.1109/JPHOTOV.2012.2195551,0.9526393173271006
2160,10.1109/ICCV.2005.129,0.9526393173271006
2161,10.1109/APEC.2011.5744671,0.9526393173271006
2162,10.1109/TVLSI.2022.3156479,0.9526393173271006
2163,10.1109/MEMB.2008.931014,0.9526393173271006
2164,10.1109/ICPECA53709.2022.9719113,0.9526393173271006
2165,10.1109/JSSC.2006.883321,0.9526393173271006
2166,10.1109/TNNLS.2018.2852738,0.9526393173271006
2167,10.1109/LAWP.2022.3156823,0.9526393173271006
2168,10.1109/TIA.2008.926240,0.9526393173271006
2169,10.1109/TPS.2006.875847,0.9526393173271006
2170,10.1109/ACCESS.2019.2893283,0.9526393173271006
2171,10.1109/ICMTMA54903.2022.00108,0.9526393173271006
2172,10.1109/LAWP.2009.2012732,0.9526393173271006
2173,10.1109/TIE.2010.2062480,0.9526393173271006
2174,10.1109/TPWRD.2006.881469,0.9526393173271006
2175,10.1109/TEVC.2022.3159855,0.9526393173271006
2176,10.1109/TSG.2022.3159322,0.9526393173271006
2177,10.1109/ACCESS.2018.2883330,0.9526393173271006
2178,10.1109/ICCRD54409.2022.9730620,0.9526393173271006
2179,10.1109/TSG.2016.2531503,0.9526393173271006
2180,10.1109/ISGT.2010.5434757,0.9526393173271006
2181,10.1145/1669112.1669117,0.9526393173271006
2182,10.1109/ISSCC.2010.5433974,0.9526393173271006
2183,10.1109/TIE.2011.2181134,0.9526393173271006
2184,10.1109/TIE.2016.2608321,0.9526393173271006
2185,10.1109/JSSC.2017.2746672,0.9526393173271006
2186,10.1109/JSSC.2006.883314,0.9526393173271006
2187,10.1109/LWC.2016.2647247,0.9526393173271006
2188,10.1109/TSE.2006.31,0.9526393173271006
2189,10.1109/TPAMI.2006.111,0.9526393173271006
2190,10.1109/TrustCom.2014.112,0.9526393173271006
2191,10.1109/ACCESS.2017.2715225,0.9526393173271006
2192,10.1109/TAP.2008.2011248,0.9526393173271006
2193,10.1109/MITS.2015.2405571,0.9526393173271006
2194,10.1109/TCYB.2022.3151709,0.9526393173271006
2195,10.1109/TCSII.2022.3160417,0.9526393173271006
2196,10.1109/KST53302.2022.9727234,0.9526393173271006
2197,10.1109/TKDE.2006.180,0.9526393173271006
2198,10.1109/RFIC.2010.5477314,0.9526393173271006
2199,10.1109/TLT.2013.15,0.9526393173271006
2200,10.1109/TIA.2022.3159495,0.9526393173271006
2201,10.1109/MCOM.2011.6094010,0.9526393173271006
2202,10.1109/TED.2006.887045,0.9526393173271006
2203,10.1109/TSA.2005.855832,0.9526393173271006
2204,10.1109/MCOM.2018.1700467,0.9526393173271006
2205,10.1109/ICPECA53709.2022.9718871,0.9526393173271006
2206,10.1109/TIM.2007.904546,0.9526393173271006
2207,10.1109/TPWRS.2022.3155117,0.9526393173271006
2208,10.1109/HICSS.2014.254,0.9526393173271006
2209,10.1109/ICCCN.2007.4317845,0.9526393173271006
2210,10.1109/TPWRS.2005.857015,0.9526393173271006
2211,10.1109/TGRS.2022.3160874,0.9526393173271006
2212,10.1109/TPWRS.2014.2321181,0.9526393173271006
2213,10.1109/TAP.2017.2741065,0.9526393173271006
2214,10.1109/LAWP.2008.2001548,0.9526393173271006
2215,10.1109/LAWP.2015.2505781,0.9526393173271006
2216,10.1109/ITOEC53115.2022.9734528,0.9526393173271006
2217,10.1109/L-CA.2011.4,0.9526393173271006
2218,10.1109/ICMTMA54903.2022.00126,0.9526393173271006
2219,10.1109/TMECH.2008.2009310,0.9526393173271006
2220,10.1109/JPROC.2009.2020331,0.9526393173271006
2221,10.1109/JSSC.2010.2099450,0.9526393173271006
2222,10.1109/PESC.2005.1581858,0.9526393173271006
2223,10.1109/IROS.2008.4650604,0.9526393173271006
2224,10.1109/MAES.2010.5546306,0.9526393173271006
2225,10.1109/TMAG.2006.879451,0.9526393173271006
2226,10.1109/TIE.2012.2196894,0.9526393173271006
2227,10.1109/TSP.2012.2189389,0.9526393173271006
2228,10.1109/ICMTMA54903.2022.00128,0.9526393173271006
2229,10.1109/TVT.2009.2014956,0.9526393173271006
2230,10.1049/cp:20070611,0.9526393173271006
2231,10.1109/MWC.2010.5490976,0.9526393173271006
2232,10.1109/TVCG.2006.143,0.9526393173271006
2233,10.1109/ICRA.2017.7989538,0.9526393173271006
2234,10.1109/TMTT.2010.2086068,0.9526393173271006
2235,10.1109/TEVC.2016.2623803,0.9526393173271006
2236,10.1109/IWED54598.2022.9722598,0.9526393173271006
2237,10.1109/TIT.2022.3157199,0.9526393173271006
2238,10.1109/ICONAT53423.2022.9725918,0.9526393173271006
2239,10.1109/TIE.2018.2793241,0.9526393173271006
2240,10.1109/JSSC.2010.2074290,0.9526393173271006
2241,10.1109/ISSCC.2018.8310332,0.9526393173271006
2242,10.1109/JSTSP.2010.2066957,0.9526393173271006
2243,10.1109/ITOEC53115.2022.9734640,0.9526393173271006
2244,10.1109/JSSC.2009.2014027,0.9526393173271006
2245,10.1109/TPEL.2009.2031805,0.9526393173271006
2246,10.1109/SMARTGRID.2010.5622064,0.9526393173271006
2247,10.1109/CVPR.2009.5206587,0.9526393173271006
2248,10.1109/LAWP.2011.2119391,0.9526393173271006
2249,10.1109/ISSCC.2013.6487730,0.9526393173271006
2250,10.1109/VPPC.2005.1554571,0.9526393173271006
2251,10.1109/MM.2017.4241350,0.9526393173271006
2252,10.1109/TII.2017.2758393,0.9526393173271006
2253,10.1109/ACCESS.2017.2693376,0.9526393173271006
2254,10.1109/TAP.2005.861575,0.9526393173271006
2255,10.1109/ICC.2017.7996801,0.9526393173271006
2256,10.1109/TPWRD.2007.893187,0.9526393173271006
2257,10.1109/MIC.2010.86,0.9526393173271006
2258,10.1109/TAP.2018.2866596,0.9526393173271006
2259,10.1109/4.823449,0.9526393173271006
2260,10.1109/LMWC.2011.2132119,0.9526393173271006
2261,10.1109/CCWC54503.2022.9720745,0.9526393173271006
2262,10.1109/MIM.2009.4762946,0.9526393173271006
2263,10.1109/TSTE.2011.2163430,0.9526393173271006
2264,10.1109/LMWC.2010.2040212,0.9526393173271006
2265,10.1109/ISSCC.2017.7870469,0.9526393173271006
2266,10.1109/TKDE.2017.2697856,0.9526393173271006
2267,10.1109/CPEEE54404.2022.9738687,0.9526393173271006
2268,10.1109/FG.2017.137,0.9526393173271006
2269,10.1109/TPEL.2022.3157464,0.9526393173271006
2270,10.1109/LRA.2017.2716445,0.9526393173271006
2271,10.1109/TDMR.2022.3159089,0.9526393173271006
2272,10.1109/COMST.2016.2622240,0.9526393173271006
2273,10.1109/TED.2006.885091,0.9526393173271006
2274,10.1109/TITB.2005.855561,0.9526393173271006
2275,10.1109/28.297908,0.9526393173271006
2276,10.1109/TCBB.2017.2776910,0.9526393173271006
2277,10.1109/TVT.2018.2883156,0.9526393173271006
2278,10.1109/JAS.2017.7510604,0.9526393173271006
2279,10.1109/TMTT.2010.2084584,0.9526393173271006
2280,10.1109/TAC.2016.2530041,0.9526393173271006
2281,10.1109/ICONAT53423.2022.9726111,0.9526393173271006
2282,10.1109/TAP.2016.2594818,0.9526393173271006
2283,10.1109/MAP.2009.5251188,0.9526393173271006
2284,10.1109/3CA.2010.5533759,0.9526393173271006
2285,10.1109/COMPEL.2006.305666,0.9526393173271006
2286,10.1109/TPWRS.2010.2086083,0.9526393173271006
2287,10.1109/3.161322,0.9526393173271006
2288,10.1109/MCOM.2015.7120012,0.9526393173271006
2289,10.1109/TSP.2005.843703,0.9526393173271006
2290,10.1109/HICSS.2011.386,0.9526393173271006
2291,10.1109/TBC.2004.842524,0.9526393173271006
2292,10.1109/TIT.2005.858920,0.9526393173271006
2293,10.1109/TED.2013.2266544,0.9526393173271006
2294,10.1109/LMWC.2006.879480,0.9526393173271006
2295,10.1109/TED.2022.3152462,0.9526393173271006
2296,10.1109/ICSC52841.2022.00044,0.9526393173271006
2297,10.1109/TIA.2007.904397,0.9526393173271006
2298,10.1109/TED.2005.848077,0.9526393173271006
2299,10.1109/ICPECA53709.2022.9718951,0.9526393173271006
2300,10.1109/TED.2003.819248,0.9526393173271006
2301,10.1109/JPROC.2019.2909694,0.9526393173271006
2302,10.1109/PES.2009.5275753,0.9526393173271006
2303,10.1109/MSSC.2018.2844603,0.9526393173271006
2304,10.1109/WCNCW.2015.7122576,0.9526393173271006
2305,10.1109/TIT.2008.921678,0.9526393173271006
2306,10.1109/PES.2010.5589391,0.9526393173271006
2307,10.1109/TIM.2022.3156996,0.9526393173271006
2308,10.1109/TSG.2011.2129544,0.9526393173271006
2309,10.1109/IWED54598.2022.9722579,0.9526393173271006
2310,10.1109/TMTT.2016.2604304,0.9526393173271006
2311,10.1109/TMTT.2006.882883,0.9526393173271006
2312,10.1109/ACCESS.2019.2913340,0.9526393173271006
2313,10.1109/TIE.2009.2022512,0.9526393173271006
2314,10.1109/TNSM.2013.122313.130448,0.9526393173271006
2315,10.1109/ACCESS.2018.2886216,0.9526393173271006
2316,10.1109/SIU.2012.6204421,0.9526393173271006
2317,10.1109/TMM.2014.2366601,0.9526393173271006
2318,10.1109/TPEL.2010.2095041,0.9526393173271006
2319,10.1109/ICMTMA54903.2022.00167,0.9526393173271006
2320,10.1109/APEX.2007.357595,0.9526393173271006
2321,10.1109/MSP.2013.2279731,0.9526393173271006
2322,10.1109/TPWRD.2015.2467965,0.9526393173271006
2323,10.1109/TPEL.2006.872385,0.9526393173271006
2324,10.1109/INFCOM.2011.5934956,0.9526393173271006
2325,10.1109/TEC.2014.2304951,0.9526393173271006
2326,10.1109/GLOCOMW.2010.5700157,0.9526393173271006
2327,10.1109/TMTT.2011.2172812,0.9526393173271006
2328,10.1109/TC.2012.142,0.9526393173271006
2329,10.1109/TEM.2019.2956897,0.9526393173271006
2330,10.1109/TIA.2005.851019,0.9526393173271006
2331,10.1109/Confluence52989.2022.9734204,0.9526393173271006
2332,10.1109/TIP.2014.2302892,0.9526393173271006
2333,10.1109/MC.2012.107,0.9526393173271006
2334,10.1109/TIE.2017.2694382,0.9526393173271006
2335,10.1109/ACCESS.2018.2887076,0.9526393173271006
2336,10.1109/TPAMI.2011.236,0.9526393173271006
2337,10.1109/MWSYM.2017.8059029,0.9526393173271006
2338,10.1109/TPEL.2012.2190101,0.9526393173271006
2339,10.1109/TSP.2011.2173683,0.9526393173271006
2340,10.1109/TGRS.2007.893568,0.9526393173271006
2341,10.1109/ASPDAC.2017.7858394,0.9526393173271006
2342,10.1109/TNNLS.2013.2248094,0.9526393173271006
2343,10.1109/SAUPEC55179.2022.9730684,0.9526393173271006
2344,10.1109/JSSC.1986.1052645,0.9526393173271006
2345,10.1109/BSN.2015.7299420,0.9526393173271006
2346,10.1109/LAWP.2014.2309557,0.9526393173271006
2347,10.23919/ICACT53585.2022.9728782,0.9526393173271006
2348,10.1109/TPEL.2011.2164423,0.9526393173271006
2349,10.1109/FOCS52979.2021.00077,0.9526393173271006
2350,10.1109/ETFA.2009.5347138,0.9526393173271006
2351,10.1109/TII.2022.3161990,0.9526393173271006
2352,10.1109/MWC.2017.1600116,0.9526393173271006
2353,10.1109/I2MTC.2015.7151267,0.9526393173271006
2354,10.1109/TUFFC.2022.3155780,0.9526393173271006
2355,10.1109/TAP.2016.2597643,0.9526393173271006
2356,10.1109/CCWC54503.2022.9720874,0.9526393173271006
2357,10.1109/TPAMI.2012.106,0.9526393173271006
2358,10.1109/ACCESS.2017.2780122,0.9526393173271006
2359,10.1109/TAP.2018.2855722,0.9526393173271006
2360,10.1109/JSSC.2006.885333,0.9526393173271006
2361,10.1109/ASET53988.2022.9734887,0.9526393173271006
2362,10.1109/ICONAT53423.2022.9725878,0.9526393173271006
2363,10.1109/ITOEC53115.2022.9734319,0.9526393173271006
2364,10.1109/ISSCC42614.2022.9731639,0.9526393173271006
2365,10.1145/2966986.2967011,0.9526393173271006
2366,10.1109/TIA.2016.2599902,0.9526393173271006
2367,10.1109/TIE.2022.3159922,0.9526393173271006
2368,10.1109/LAWP.2005.857039,0.9526393173271006
2369,10.1109/TPWRS.2015.2412614,0.9526393173271006
2370,10.1109/SPW.2016.24,0.9526393173271006
2371,10.1109/TVT.2013.2279843,0.9526393173271006
2372,10.1109/TEVC.2017.2745715,0.9526393173271006
2373,10.1109/TNET.2022.3152178,0.9526393173271006
2374,10.1109/TIE.2011.2151813,0.9526393173271006
2375,10.1109/ITOEC53115.2022.9734411,0.9526393173271006
2376,10.1109/JSSC.2017.2690864,0.9526393173271006
2377,10.1109/ICONAT53423.2022.9725843,0.9526393173271006
2378,10.1109/TIT.2006.881746,0.9526393173271006
2379,10.1109/TMTT.2006.875461,0.9526393173271006
2380,10.1109/ITOEC53115.2022.9734656,0.9526393173271006
2381,10.1109/ACCESS.2019.2960412,0.9526393173271006
2382,10.1109/TITS.2022.3153122,0.9526393173271006
2383,10.1109/TEPM.2004.843109,0.9526393173271006
2384,10.1109/SiRF53094.2022.9720050,0.9526393173271006
2385,10.1109/TPAMI.2011.153,0.9526393173271006
2386,10.1109/TAP.2017.2653768,0.9526393173271006
2387,10.1109/TPEL.2014.2300235,0.9526393173271006
2388,10.1109/TIE.2008.2010829,0.9526393173271006
2389,10.1109/TSMCC.2008.923876,0.9526393173271006
2390,10.1109/JPROC.2006.887288,0.9526393173271006
2391,10.1109/MRA.2017.2718418,0.9526393173271006
2392,10.1109/TIP.2010.2049239,0.9526393173271006
2393,10.1109/ACCESS.2017.2758160,0.9526393173271006
2394,10.1109/TIE.2007.904022,0.9526393173271006
2395,10.1109/TEMC.2017.2707471,0.9526393173271006
2396,10.1109/IRDS.2002.1041641,0.9526393173271006
2397,10.1109/TSG.2012.2223766,0.9526393173271006
2398,10.1109/TPEL.2012.2223829,0.9526393173271006
2399,10.23919/ICACT53585.2022.9728793,0.9526393173271006
2400,10.1109/TCAPT.2008.916835,0.9526393173271006
2401,10.1109/TAC.2011.2122730,0.9526393173271006
2402,10.1109/IEEE.EDGE.2017.15,0.9526393173271006
2403,10.1109/JSSC.2008.2004863,0.9526393173271006
2404,10.1109/ACCESS.2017.2705914,0.9526393173271006
2405,10.1109/ICIMTR.2012.6236409,0.9526393173271006
2406,10.1109/ICIEA.2010.5514901,0.9526393173271006
2407,10.1109/TPAMI.2022.3158637,0.9526393173271006
2408,10.1109/TPEL.2006.872369,0.9526393173271006
2409,10.1109/TIFS.2013.2287046,0.9526393173271006
2410,10.1109/TGRS.2017.2756851,0.9526393173271006
2411,10.1109/ACCESS.2019.2916503,0.9526393173271006
2412,10.1109/JPHOT.2017.2672038,0.9526393173271006
2413,10.1109/JSTQE.2018.2846047,0.9526393173271006
2414,10.1109/TPEL.2014.2309706,0.9526393173271006
2415,10.1109/ACCESS.2019.2953801,0.9526393173271006
2416,10.1109/TCOMM.2019.2903088,0.9526393173271006
2417,10.1109/TCSI.2010.2043014,0.9526393173271006
2418,10.1109/TAES.2002.1008998,0.9526393173271006
2419,10.1109/LAWP.2015.2413054,0.9526393173271006
2420,10.1109/TCSS.2022.3143763,0.9526393173271006
2421,10.1109/TAP.2010.2044349,0.9526393173271006
2422,10.1109/TIE.2010.2041730,0.9526393173271006
2423,10.1109/TCCN.2019.2907520,0.9526393173271006
2424,10.1109/MCC.2018.011791712,0.9526393173271006
2425,10.1109/TPEL.2010.2085455,0.9526393173271006
2426,10.1109/TSG.2010.2078843,0.9526393173271006
2427,10.1109/ACCESS.2022.3161438,0.9526393173271006
2428,10.1109/ACCESS.2022.3158269,0.9526393173271006
2429,10.1109/LMAG.2011.2155625,0.9526393173271006
2430,10.1109/TMTT.2008.923351,0.9526393173271006
2431,10.1109/TIE.2007.892621,0.9526393173271006
2432,10.1109/ACCESS.2017.2684188,0.9526393173271006
2433,10.1109/WCPEC.2006.279322,0.9526393173271006
2434,10.1109/TASL.2013.2244083,0.9526393173271006
2435,10.1109/ACCESS.2020.3004002,0.9526393173271006
2436,10.1109/ACCESS.2013.2295764,0.9526393173271006
2437,10.1109/LED.2011.2161601,0.9526393173271006
2438,10.1109/ICCAS.2007.4406871,0.9526393173271006
2439,10.1109/TBCAS.2015.2414423,0.9526393173271006
2440,10.1109/JSEN.2017.2705045,0.9526393173271006
2441,10.1109/TAP.2014.2360218,0.9526393173271006
2442,10.1109/TEC.2005.853741,0.9526393173271006
2443,10.1109/JSSC.2007.914283,0.9526393173271006
2444,10.1109/LRA.2022.3161714,0.9526393173271006
2445,10.1109/TPS.2011.2113358,0.9526393173271006
2446,10.1109/TETC.2015.2501243,0.9526393173271006
2447,10.1109/TCSII.2011.2177698,0.9526393173271006
2448,10.1109/ACCESS.2017.2698078,0.9526393173271006
2449,10.1109/JSAC.2019.2904352,0.9526393173271006
2450,10.1109/TIE.2011.2134051,0.9526393173271006
2451,10.1109/ICCE53296.2022.9730758,0.9526393173271006
2452,10.1109/LAWP.2010.2049633,0.9526393173271006
2453,10.1109/TAP.2013.2286839,0.9526393173271006
2454,10.1109/TBME.2008.2003293,0.9526393173271006
2455,10.1109/TUFFC.2005.1428041,0.9526393173271006
2456,10.1109/TAP.2017.2722873,0.9526393173271006
2457,10.1109/LED.2019.2891540,0.9526393173271006
2458,10.1109/CITRES.2010.5619859,0.9526393173271006
2459,10.1109/JSSC.2010.2091321,0.9526393173271006
2460,10.1109/PEOCO.2012.6230862,0.9526393173271006
2461,10.1109/JSTSP.2010.2042414,0.9526393173271006
2462,10.1109/ROBOT.2007.364112,0.9526393173271006
2463,10.1109/TPEL.2009.2017195,0.9526393173271006
2464,10.1109/ACCESS.2017.2716191,0.9526393173271006
2465,10.1109/MPRV.2008.38,0.9526393173271006
2466,10.1109/ISSCC.2012.6176997,0.9526393173271006
2467,10.1109/WSC.2006.323040,0.9526393173271006
2468,10.1109/LCOMM.2018.2800737,0.9526393173271006
2469,10.1109/LAWP.2007.898555,0.9526393173271006
2470,10.1109/IMCOM53663.2022.9721738,0.9526393173271006
2471,10.1109/TMTT.2015.2454731,0.9526393173271006
